entity_name,krs,path,status,old_file_value,new_file_value
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[6].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2014 DO 31.12.2014,OD 01.01.2014 DO 31.12.2014
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[7].pozycja[0].nrWpisuWprow,no_change,19,19
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[7].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2015 DO 31.12.2015,OD 01.01.2015 DO 31.12.2015
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[8].pozycja[0].nrWpisuWprow,no_change,21,21
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[8].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2016 DO 31.12.2016,OD 01.01.2016 DO 31.12.2016
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[9].pozycja[0].nrWpisuWprow,no_change,24,24
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[9].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2017 DO 31.12.2017,OD 01.01.2017 DO 31.12.2017
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].okreslenieOkolicznosci[0].nrWpisuWprow,no_change,64,64
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].okreslenieOkolicznosci[0].okreslenieOkolicznosci,no_change,PRZEJĘCIE CZĘŚCI MAJĄTKU INNEJ SPÓŁKI W WYNIKU PODZIAŁU,PRZEJĘCIE CZĘŚCI MAJĄTKU INNEJ SPÓŁKI W WYNIKU PODZIAŁU
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].opisPolaczeniaPodzialuPrzeksztalcenia[0].nrWpisuWprow,no_change,64,64
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].opisPolaczeniaPodzialuPrzeksztalcenia[0].opisPolaczeniaPodzialuPrzeksztalcenia,no_change,"PODZIAŁ W TRYBIE ART. 529 § 1 PKT 5 KSH SPÓŁKI COMARCH SPÓŁKA AKCYJNA Z SIEDZIBĄ W KRAKOWIE (""SPÓŁKA DZIELONA""), TJ. PRZEZ WYODRĘBNIENIE CZĘŚCI MAJĄTKU SPÓŁKI DZIELONEJ I PRZENIESIENIE WYODRĘBNIANEJ CZĘŚCI MAJĄTKU NA SPÓŁKĘ COMARCH POLSKA S.A. Z SIEDZIBĄ W KRAKOWIE (""SPÓŁKA PRZEJMUJĄCA""), Z PODWYŻSZENIEM KAPITAŁU ZAKŁADOWEGO SPÓŁKI PRZEJMUJĄCEJ I BEZ OBNIŻENIA KAPITAŁU ZAKŁADOWEGO SPÓŁKI DZIELONEJ. UCHWAŁA NADZWYCZAJNEGO WALNEGO ZGROMADZENIA AKCJONARIUSZY SPÓŁKI DZIELONEJ O PODZIALE ZOSTAŁA PODJĘTA W DNIU 14 LISTOPADA 2025 ROKU, ZAWARTA W PROTOKOLE NOTARIALNYM NR REPERTORIUM: A 11704/2025, SPORZĄDZONYM PRZEZ NOTARIUSZA MARCINA ŁASKIEGO, NOTARIUSZA W WARSZAWIE (KANCELARIA NOTARIALNA PAWEŁ CUPRIAK, MARCIN ŁASKI I PARTNERZY, NOTARIUSZE SPÓŁKA PARTNERSKA, UL. GRZYBOWSKA 2 LOK. 26B, 00-131 WARSZAWA). UCHWAŁA NADZWYCZAJNEGO WALNEGO ZGROMADZENIA AKCJONARIUSZY SPÓŁKI PRZEJMUJĄCEJ O PODZIALE ZOSTAŁA PODJĘTA W DNIU 14 LISTOPADA 2025 ROKU, ZAWARTA W PROTOKOLE NOTARIALNYM NR REPERTORIUM: A 11708/2025, SPORZĄDZONYM PRZEZ NOTARIUSZA MARCINA ŁASKIEGO, NOTARIUSZA W WARSZAWIE (KANCELARIA NOTARIALNA PAWEŁ CUPRIAK, MARCIN ŁASKI I PARTNERZY, NOTARIUSZE SPÓŁKA PARTNERSKA, UL. GRZYBOWSKA 2 LOK. 26B, 00-131 WARSZAWA)., 14.11.2025, WALNE ZGROMADZENIE AKCJONARIUSZY","PODZIAŁ W TRYBIE ART. 529 § 1 PKT 5 KSH SPÓŁKI COMARCH SPÓŁKA AKCYJNA Z SIEDZIBĄ W KRAKOWIE (""SPÓŁKA DZIELONA""), TJ. PRZEZ WYODRĘBNIENIE CZĘŚCI MAJĄTKU SPÓŁKI DZIELONEJ I PRZENIESIENIE WYODRĘBNIANEJ CZĘŚCI MAJĄTKU NA SPÓŁKĘ COMARCH POLSKA S.A. Z SIEDZIBĄ W KRAKOWIE (""SPÓŁKA PRZEJMUJĄCA""), Z PODWYŻSZENIEM KAPITAŁU ZAKŁADOWEGO SPÓŁKI PRZEJMUJĄCEJ I BEZ OBNIŻENIA KAPITAŁU ZAKŁADOWEGO SPÓŁKI DZIELONEJ. UCHWAŁA NADZWYCZAJNEGO WALNEGO ZGROMADZENIA AKCJONARIUSZY SPÓŁKI DZIELONEJ O PODZIALE ZOSTAŁA PODJĘTA W DNIU 14 LISTOPADA 2025 ROKU, ZAWARTA W PROTOKOLE NOTARIALNYM NR REPERTORIUM: A 11704/2025, SPORZĄDZONYM PRZEZ NOTARIUSZA MARCINA ŁASKIEGO, NOTARIUSZA W WARSZAWIE (KANCELARIA NOTARIALNA PAWEŁ CUPRIAK, MARCIN ŁASKI I PARTNERZY, NOTARIUSZE SPÓŁKA PARTNERSKA, UL. GRZYBOWSKA 2 LOK. 26B, 00-131 WARSZAWA). UCHWAŁA NADZWYCZAJNEGO WALNEGO ZGROMADZENIA AKCJONARIUSZY SPÓŁKI PRZEJMUJĄCEJ O PODZIALE ZOSTAŁA PODJĘTA W DNIU 14 LISTOPADA 2025 ROKU, ZAWARTA W PROTOKOLE NOTARIALNYM NR REPERTORIUM: A 11708/2025, SPORZĄDZONYM PRZEZ NOTARIUSZA MARCINA ŁASKIEGO, NOTARIUSZA W WARSZAWIE (KANCELARIA NOTARIALNA PAWEŁ CUPRIAK, MARCIN ŁASKI I PARTNERZY, NOTARIUSZE SPÓŁKA PARTNERSKA, UL. GRZYBOWSKA 2 LOK. 26B, 00-131 WARSZAWA)., 14.11.2025, WALNE ZGROMADZENIE AKCJONARIUSZY"
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].Identyfikator[0].nrWpisuWprow,no_change,64,64
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].Identyfikator[0].nrWpisuWykr,no_change,66,66
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].Identyfikator[0].regon,no_change,35052737700000,35052737700000
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].krajNazwaRejestru[0].krajNazwaRejestru,no_change,"POLSKA,KRAJOWY REJESTR SĄDOWY","POLSKA,KRAJOWY REJESTR SĄDOWY"
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].krajNazwaRejestru[0].nrWpisuWprow,no_change,64,64
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].krajNazwaRejestru[0].nrWpisuWykr,no_change,66,66
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].nazwa[0].nazwa,no_change,"COMARCH,SPÓŁKA AKCYJNA","COMARCH,SPÓŁKA AKCYJNA"
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].nazwa[0].nrWpisuWprow,no_change,64,64
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].nazwa[0].nrWpisuWykr,no_change,66,66
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].numerWRejestrzeAlboEwidencji[0].nrWpisuWprow,no_change,64,64
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].numerWRejestrzeAlboEwidencji[0].nrWpisuWykr,no_change,66,66
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPowstalePrzejmujace[0].numerWRejestrzeAlboEwidencji[0].numerWRejestrzeAlboEwidencji,no_change,0000057567,0000057567
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPrzejmowane[0].identyfikator[0].nrWpisuWprow,no_change,66,66
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPrzejmowane[0].identyfikator[0].regon,no_change,350527377,350527377
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPrzejmowane[0].krajNazwaRejestru[0].krajNazwaRejestru,no_change,"POLSKA,KRAJOWY REJESTR SĄDOWY","POLSKA,KRAJOWY REJESTR SĄDOWY"
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPrzejmowane[0].krajNazwaRejestru[0].nrWpisuWprow,no_change,66,66
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPrzejmowane[0].nazwa[0].nazwa,no_change,"COMARCH SPÓŁKA AKCYJNA,SPÓŁKA AKCYJNA","COMARCH SPÓŁKA AKCYJNA,SPÓŁKA AKCYJNA"
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPrzejmowane[0].nazwa[0].nrWpisuWprow,no_change,66,66
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPrzejmowane[0].numerWRejestrzeAlboEwidencji[0].nrWpisuWprow,no_change,66,66
CGI Polska S.A.,0000307263,root.odpis.dane.dzial6.polaczeniePodzialPrzeksztalcenie[0].podmiotyPrzejmowane[0].numerWRejestrzeAlboEwidencji[0].numerWRejestrzeAlboEwidencji,no_change,0000057567,0000057567
CGI Polska S.A.,0000307263,root.odpis.naglowekP.numerKRS,no_change,0000307263,0000307263
CGI Polska S.A.,0000307263,root.odpis.naglowekP.rejestr,no_change,RejP,RejP
CGI Polska S.A.,0000307263,root.odpis.naglowekP.stanPozycji,no_change,1,1
CGI Polska S.A.,0000307263,root.odpis.naglowekP.stanZDnia,no_change,26.08.2026,26.08.2026
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[0].dataWpisu,no_change,09.06.2008,09.06.2008
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[0].numerWpisu,no_change,1,1
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[0].opis,no_change,REJESTRACJA W KRAJOWYM REJESTRZE SĄDOWYM,REJESTRACJA W KRAJOWYM REJESTRZE SĄDOWYM
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[0].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[0].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/9696/08/564,KR.XI NS-REJ.KRS/9696/08/564
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[10].dataWpisu,no_change,13.06.2013,13.06.2013
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[10].numerWpisu,no_change,11,11
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[10].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[10].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[10].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/13054/13/439,KR.XI NS-REJ.KRS/13054/13/439
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[11].dataWpisu,no_change,13.03.2014,13.03.2014
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[11].numerWpisu,no_change,12,12
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[11].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[11].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[11].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/4627/14/352,KR.XI NS-REJ.KRS/4627/14/352
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[12].dataWpisu,no_change,16.09.2014,16.09.2014
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[12].numerWpisu,no_change,13,13
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[12].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[12].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[12].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/16078/14/901,KR.XI NS-REJ.KRS/16078/14/901
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[13].dataWpisu,no_change,17.11.2014,17.11.2014
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[13].numerWpisu,no_change,14,14
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[13].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[13].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[13].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/27793/14/323,KR.XI NS-REJ.KRS/27793/14/323
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[14].dataWpisu,no_change,20.11.2014,20.11.2014
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[14].numerWpisu,no_change,15,15
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[14].opis,no_change,SPROSTOWANIE WPISU,SPROSTOWANIE WPISU
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[14].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[14].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/29405/14/75,KR.XI NS-REJ.KRS/29405/14/75
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[15].dataWpisu,no_change,16.02.2015,16.02.2015
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[15].numerWpisu,no_change,16,16
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[15].opis,no_change,SPROSTOWANIE WPISU,SPROSTOWANIE WPISU
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[15].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[15].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/3262/15/159,KR.XI NS-REJ.KRS/3262/15/159
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[16].dataWpisu,no_change,10.07.2015,10.07.2015
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[16].numerWpisu,no_change,17,17
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[16].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[16].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[16].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/18003/15/794,KR.XI NS-REJ.KRS/18003/15/794
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[17].dataWpisu,no_change,14.12.2015,14.12.2015
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[17].numerWpisu,no_change,18,18
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[17].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[17].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[17].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/34800/15/129,KR.XI NS-REJ.KRS/34800/15/129
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[18].dataWpisu,no_change,13.09.2016,13.09.2016
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[18].numerWpisu,no_change,19,19
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[18].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[18].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[18].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/20922/16/386,KR.XI NS-REJ.KRS/20922/16/386
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[19].dataWpisu,no_change,09.11.2016,09.11.2016
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[19].numerWpisu,no_change,20,20
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[19].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[19].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[19].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/39256/16/892,KR.XI NS-REJ.KRS/39256/16/892
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[1].dataWpisu,no_change,27.10.2008,27.10.2008
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[1].numerWpisu,no_change,2,2
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[1].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[1].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[1].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/19599/08/673,KR.XI NS-REJ.KRS/19599/08/673
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[20].dataWpisu,no_change,13.07.2017,13.07.2017
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[20].numerWpisu,no_change,21,21
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[20].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[20].oznaczenieSaduDokonujacegoWpisu,no_change,"SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO","SĄD REJONOWY DLA KRAKOWA-ŚRÓDMIEŚCIA W KRAKOWIE, XI WYDZIAŁ GOSPODARCZY KRAJOWEGO REJESTRU SĄDOWEGO"
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[20].sygnaturaAktSprawyDotyczacejWpisu,no_change,KR.XI NS-REJ.KRS/22527/17/132,KR.XI NS-REJ.KRS/22527/17/132
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[21].dataWpisu,no_change,04.07.2018,04.07.2018
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[21].numerWpisu,no_change,22,22
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[21].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[21].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[21].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/285727/18/732,RDF/285727/18/732
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[22].dataWpisu,no_change,04.07.2018,04.07.2018
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[22].numerWpisu,no_change,23,23
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[22].opis,no_change,ZMIANA DANYCH W REJESTRZE,ZMIANA DANYCH W REJESTRZE
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[22].oznaczenieSaduDokonujacegoWpisu,no_change,SYSTEM,SYSTEM
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[22].sygnaturaAktSprawyDotyczacejWpisu,no_change,RDF/285728/18/133,RDF/285728/18/133
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[23].dataWpisu,no_change,04.07.2018,04.07.2018
CGI Polska S.A.,0000307263,root.odpis.naglowekP.wpis[23].numerWpisu,no_change,24,24
